young, {'Handshape': [4.060127869605243e-16, 3.9999999999999987, -4.865003753956785, -1.801043063156755, -1.1701969270519006, 50.981392947700016, 1.4769733594422263e-17, -1.0517224926656498e-19, 0.9038899723778199, 0.0, 0.0, 0.0, -7.999999999999997, -3.0, -2.9246908148567132, 5.326992959529452, -6.214552749236245, 71.93000078758021, -8.648215092885525e-18, -8.887433499132397e-18, 14.138616810119, 2.239622138171937e-18, -2.6331257415796413e-18, 9.786398031683776, -28.996716323374223, -14.623118389929108, 5.983342885931557, 29.37223546729094, -9.05292173324386, 38.14773119657282, 2.6287185153013143e-17, 5.702860658854306e-17, 12.638891109869679, 0.0, 0.0, 0.0, -15.050884378958665, -8.993827572582298, -0.10493386669594387, 19.352113614914142, -4.380511281608118, 24.433255846463762, 3.250927265507661e-18, -1.6014145145170122e-16, 11.618312762375982, -8.323439988217001e-17, -3.2618090766039997e-17, 9.699394401433914, 90.0, 41.46306395303098, 3.4288508511247926, 2.854877075061819e-15, -0.9980603165469327, 6.3775299900314355, 5.072634271326002e-17, 4.740383088531434e-16, 2.7019397829462988], 'ls_id': 'flat_b'}
generation, {'Handshape': [0.00016834898686358678, 3.999991199660264, -1.082738651148573, -3.9848154190755243, 3.718215011583638, 27.31624491950238, 1.2581878009525703e-17, -1.0507186287291834e-17, 7.66742174822617, 3.165358709605487e-17, 4.6005833758039034e-18, 0.73075010193369, -7.999999999999997, -2.9999999999999996, 5.001260819217067, 8.460772496880008, 0.13416879240153126, 13.387765372972547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -27.85458295399157, -14.83917356150895, 7.2716476435105655, 28.59002414065502, -10.93696405463544, 39.630134384802986, -1.1935496099465433e-17, -3.8092007238005065e-17, 31.754181128700658, 4.729447405841784e-18, 2.7610957243804485e-17, 19.040106909267063, -15.296808360753863, -8.963949155277295, -1.8271724737153405, 11.542243013400666, -12.224160198907922, 61.564978467322376, 3.997509125136454e-18, 2.2714547317643417e-17, 22.082120908044846, -1.7646900989033934e-19, 3.695897077691989e-18, 0.6308157555566436, 90.0, 8.109958172498773, 42.2339679958044, -4.0741534102994027e-16, -0.21169958221516666, 21.265464443946353, 2.96122692331688e-16, 4.349988519413599e-16, 12.426772975282173], 'ls_id': 'c'}
ball, {'Handshape': [-4.6656891723449354e-18, 3.9999999999999987, 2.8017120896746195, -5.860100871718812, 11.953824055054675, -2.5576780511877337, 2.263695198351648e-17, 1.8093300070446013e-16, 4.520535289986281, 2.9504490498550925e-17, -2.1799061964051565e-17, 6.198281115085959, -7.999999999999998, -3.0, 6.999999999999998, 6.861615552433464, 6.153742737279876, -15.814166689177181, 9.030704165244567e-19, 6.587982750020578e-18, 16.54491210411913, 1.2174333025389125e-18, -2.9370671993853005e-18, 12.59085151082982, -28.832876796591712, -14.654184601777924, 7.479584171266245, 35.773726728898424, -9.591933314388422, 9.990123614155962, 1.1048838473243311e-16, 2.43822866084779e-18, 11.194900407268397, -2.784589945655178e-17, 8.336912632311716e-17, 2.0351320234733135, -16.328918612896807, -8.838013664943308, 6.345715356289343, 20.260312631950395, 3.379322876766392, 0.3105143382663831, 1.205421007779725e-17, 1.3643697952876368e-17, 22.395881910864542, 1.4962490447956374e-17, 6.776298255704134e-17, 16.31110969349981, 109.37588529620946, 19.845640186072494, 19.387418424290093, -5.711780166676304e-16, -1.02787144673549, 8.94938435599895, -1.2190205902619957e-16, 1.1085250416596432e-16, 3.2907324367804076], 'ls_id': '5'}
former, {'Handshape': [2.1561449249584176e-16, 3.9999999999999987, 0.6471411307202287, -5.054536946105079, 10.942795995327247, 13.0119150781613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.0, -3.0, 5.755976211437198, 8.063922223743534, 3.1944404116356564, 1.4801357651574427, -5.162582262658932e-19, -1.083158990361093e-18, 10.566367565190408, -3.022771680840691e-20, 1.8804445778237555e-18, 4.034684458006032, -28.76888481977991, -14.666315897045168, 6.9703555359537, 35.53946797469876, -11.996129282453213, 14.129955214364559, -1.0583908664066007e-18, 1.0453367983794904e-16, 9.616399569064097, -7.398528059468541e-18, 2.4023414963566695e-17, 0.23949856801814043, -15.920671242345973, -8.88795054656677, 4.254819213131568, 19.957436041087497, -4.4349341067764145, 17.749980300665566, -2.1988579515285638e-17, 1.7454839189129576e-17, 7.115847207257516, 3.541376832260599e-17, 1.1437323094683379e-16, 6.372384790231674, 90.0, 33.750397201365544, 3.490786825445538, -2.0034652956731103e-16, -1.3599136684241893, 14.815637745738634, -1.6176703224526437e-16, 9.363055118771008e-17, 7.010391762777415], 'ls_id': '5'}
inside, {'Handshape': [0.4546426860035562, 3.9762975200703914, -1.1591020930197786, -3.76595001130251, 7.1575045725225195, 29.36632651241472, 6.431200390587375e-17, 2.0233164891866246e-16, 24.005156415495723, 3.769877877018701e-17, -4.8613932525471724e-17, 10.328149731013033, -7.999999999999999, -3.0, 1.231538236211566, 6.894748767918811, -4.096267678552767, 53.79090057306366, -2.6361101999940342e-18, -2.6315526325317714e-19, 32.886583439026694, -1.473543743270412e-19, -1.2786325919776671e-18, 21.06104832499073, -28.046127747874348, -14.803016695493975, 4.60517737576065, 23.669660131011398, -15.01946085527982, 50.30017223628644, 1.0240253516490012e-17, 1.7692004854877062e-17, 33.3432323144253, 2.273061423250414e-17, 1.3875669570760331e-17, 16.9877328345586, -15.021722913362124, -8.99736286331751, -0.8585815873458025, 8.509708866585516, -12.780595012628792, 71.0997241346102, 2.4388724342735328e-18, -2.176888019818167e-17, 45.968491136236004, -5.2225488633749e-18, 2.6250493363665656e-17, 23.09750893080056, 106.76138810621383, 0.03621428599129956, 44.50594054362339, -5.577198480234955e-16, -1.4764988259998555, 18.743736293087213, 2.252389689447836e-16, -4.3488008790624876e-17, 14.778070010548955], 'ls_id': 'c'}
tournament, {'Handshape': [1.7703000604270607, 3.908424565488967, 2.9234931550217493, -5.607063993694113, 12.186431238739747, 3.4362210159054256, 9.628139609247201e-17, 1.2301671724356947e-16, 55.947611358128576, -3.735993224002941e-17, 7.538032848058688e-18, 37.15716117621805, -7.999999999999998, -3.0, 5.095590862973148, 8.377034035638614, 2.6771687826235957, 9.48296712714311, 6.039875161915824e-19, 6.784565124185354e-18, 56.7389909947142, -3.865858919677131e-19, 4.583344725687412e-18, 37.420801419147864, -29.385124391997778, -14.549364273474954, 4.47691703279256, 19.274017912319042, -20.01393123944843, 58.6110182288626, 4.0422298466384886e-17, 9.584684823130671e-18, 86.55622445344834, 2.826198387034857e-18, -1.828322194172151e-17, 66.02481233418061, -16.29046028301023, -8.84272588965957, 2.918732547692382, 16.91944400999128, -6.321255522300798, 40.162567068267336, -1.1333341333516687e-17, -1.2579063577497099e-17, 85.4994526625343, -2.0174473382568634e-17, -2.36072439238468e-17, 61.75965217337064, 90.04249687294941, 0.936763554381178, 35.71025460749046, -4.529740278198726e-16, -1.2188266020643201, 13.189563523329795, 6.193951813372426e-16, 2.2929378007027773e-16, 7.249635087859615], 'ls_id': 'o'}
class, {'Handshape': [0.6013435858496143, 3.96867722956878, 2.5607062619490257, -5.619082488834061, 9.803664647258573, 2.4428823953673637, 5.3420313582967183e-17, 7.360771130976984e-17, 27.344092443244335, -6.605845363786522e-17, 1.4496205627123613e-16, 21.998803901783763, -7.999999999999998, -3.0, 6.99958875930759, 7.692832015521319, 4.787849255758378, -5.021337014160906, 3.0458356692288973e-18, 6.810248282119435e-18, 42.169406486445055, -1.6314231710915697e-18, 5.126296475966084e-18, 31.684658626575867, -28.544828286603877, -14.708723553639986, 6.100542086694686, 36.87536507701879, 7.613214848523163, 8.320794351407192, -1.4385203547788195e-17, 7.236268369375288e-18, 10.532681276283189, -6.059165872057465e-17, 1.8982675605530683e-17, 12.651489593510968, -16.19056065691218, -8.854954263007823, 6.7760408369625225, 20.304349760783783, 8.10727221213447, -0.055751506292281254, -2.651228455074634e-17, -2.7366311926015382e-17, 46.75568718850704, -1.6212668860890682e-17, 7.200417515997358e-17, 34.34775142661813, 118.14558516446841, 4.856648555248828, 31.952140551642312, 1.0115529943912151e-16, -0.5891393165576803, 7.014421155125562, -1.4252907397617013e-16, -1.8984565272754127e-16, 2.223803078946151], 'ls_id': 'c'}
change, {'Handshape': [0.5972343036293895, 3.968903325498906, 1.5230694797106197, -5.432588001275331, 12.236996008485235, 6.675457797299137, 9.580243821232304e-17, -6.850335042126911e-17, 38.632936912395806, -4.305437388149254e-18, -1.1170145057682812e-16, 35.61591593713942, -7.999999999999998, -2.9999999999999996, -1.052723128108729, 5.982140893339811, -5.709869969959635, 65.67185222578901, -2.0668340919253966e-18, 1.927540303275969e-18, 98.58791038126628, 1.5527294223948972e-18, 3.930329859665571e-18, 66.13128798786393, -27.44717838860843, -14.915779750750744, 2.2436192461797226, 11.088828701810106, -21.660228299826347, 73.10709246025958, -6.003171877034863e-17, -1.3734411733481672e-17, 98.39812573741031, 8.973452912544032e-17, 5.245761419401809e-17, 72.86172896522359, -16.524761697297976, -8.813989076306637, -1.1067080990421172, 14.36728471814509, -8.700103969506124, 51.03105667084468, -4.5104426124284026e-17, 4.984420490009069e-17, 99.80753477491808, 1.3248320710765298e-17, 2.5072497509618177e-17, 62.75356018637429, 92.3485262402384, 31.50700148455701, 13.443424247846044, -5.922717049115829e-16, -1.5107913578388015, 26.457215740545784, -1.7672235922601978e-16, -6.481284160780946e-17, 25.949766348022703], 'ls_id': 'l'}
poop, {'Handshape': [2.241823380474285, 3.884364858155839, -7.081267402780006, 2.5024148934858075, 1.3377616214052368, 92.05225680023308, 8.058154892826853e-18, 3.599644368002008e-17, 88.8999778843627, 4.43314314658026e-17, 7.811805583728938e-17, 63.5812434502502, -7.9999999999999964, -2.9999999999999996, -2.9245363129991966, 3.2766277828344936, -7.6193619584110515, 87.99931276626606, 6.453383029246546e-18, 5.935231763344571e-19, 85.82204881377503, 2.3791720190674092e-18, -6.600345242823867e-19, 52.752589095809896, -28.353601107112425, -14.74492850351152, 1.941620786654491, 15.876791421606661, -20.43062794342874, 64.93160046050086, 1.591081854117523e-16, 1.0471735875427427e-16, 99.98478002753953, -6.130130793352626e-17, -1.9090623870910345e-17, 71.40077486812646, -17.214049858260182, -8.729239343342593, -0.3303483094579883, 14.579147826130743, -8.601066894749898, 50.56637141984499, 2.7168866735327185e-18, -1.9344840901071455e-17, 100.0, -4.918045120413212e-18, -1.5696303179413654e-17, 63.41237987036334, 90.0, 35.584118669918, -1.6868642457991467, -1.6395536949336045e-16, -0.04897289239415013, 13.232771181674357, 0.0, 0.0, 0.0], 'ls_id': 's'}
religion, {'Handshape': [0.00010909590611510653, 3.9999942970154, 2.9277771288543346, -5.958281992296304, -5.43086023342561, -7.3256431360578596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.999999999999999, -3.0, 6.77372705495857, 7.258282004539, 5.218184022222874, -11.027961676369804, 9.488830197109137e-19, 5.431890415559568e-19, 9.933466126216874, 2.2909736657632016e-19, 3.190181882053562e-18, 10.469497176002863, -29.27314827793597, -14.570620820378206, 6.10710066000148, 25.87271541611114, -16.28655485043259, 45.096960011082395, -9.564841117835992e-18, -4.435438943636251e-17, 79.6828008576419, -1.568455412957528e-17, 3.753021784196336e-18, 51.46708407602665, -16.19820027679583, -8.85399685029733, 3.7097994599782402, 17.94199815020865, -5.466158305727599, 33.733539216064635, 1.7088864940734826e-17, -9.324954236008625e-18, 78.83665463776751, -1.2757580638874614e-17, 8.749461688731039e-19, 59.023597150530875, 93.13865168466589, -0.2380072444891867, 18.198259770452168, -1.9137747408315637e-16, -2.271319513024061, 26.061323519797302, 5.80728845403801e-17, -1.1100683208305323e-16, 19.260749266525124], 'ls_id': 'h'}
grab, {'Handshape': [2.682211069634092, 3.8620290474913217, -6.967465462540198, 2.2138753315574857, 2.6204100718813685, 89.26969658908348, 5.551669054456902e-17, -4.680898300124303e-17, 96.63110300569473, -2.146332791325784e-17, 3.636714552716633e-17, 82.34866408841256, -7.999999999999998, -3.0, -2.991592851631232, 3.3438985186517614, -7.483864771180974, 87.49232064583697, 2.9882563349364248e-18, 9.603998868268193e-19, 86.00567623874925, 7.083102967116287e-19, -3.18875284310713e-20, 63.522979730200106, -27.21221510543635, -14.960099298540745, 1.37868089676934, 9.087210307549997, -22.396189527726744, 76.5921673295862, -3.8481019766878626e-32, -5.772152965031793e-32, 100.0, 1.2284878850981977e-16, -4.137042380775333e-17, 89.8325144987388, -17.609896127338736, -8.680366991934454, 0.7531545159933705, 15.82142024909959, -7.428921140572908, 45.235146559853504, -1.1514142324194748e-17, 1.0908209392312439e-17, 100.0, 8.159445784562244e-18, -3.2487079838381154e-19, 62.03038336877505, 106.39338326470786, 32.224451073989734, 26.224009678213395, 4.13152472569234e-16, -1.4728559937575882, 36.26023128684077, -8.662085328513877e-17, 5.114042519837279e-16, 40.60912450070008], 'ls_id': 's'}
plant, {'Handshape': [0.778719408417071, 3.959484792710749, -1.6387262512354606, -2.5190490394665876, 2.1799174990104047, 43.51293486664829, -1.474112542319922e-18, 1.6543547927381517e-17, 16.994031269715666, -9.886499227448644e-18, 3.4405989558653806e-18, 1.594469560338069, -7.999999999999997, -2.9999999999999996, 0.655862500937509, 7.793037535961547, -2.645029257751837, 43.81376471845886, 1.8386260867730587e-18, -2.155272863538615e-18, 2.8243898314896123, 4.4505705069699665e-18, 6.271318488291107e-18, 1.597246996518585, -28.77690492546389, -14.664795690184713, 3.897874894788955, 19.619206398630652, -17.964270114083064, 58.23546028823431, 1.0241548491604668e-16, -7.792333399382586e-17, 36.80037194664403, 2.668448317174494e-18, -7.990095605932584e-17, 7.332836754324672, -15.003019304518082, -8.999633765330048, 1.6651995969429068, 16.636439773997584, -7.281136386719833, 41.41807598424239, 1.7913541219996188e-17, -1.2062053660768486e-17, 20.387462012556654, -6.279399502727198e-17, -6.64919410612828e-17, 9.62121264822484, 109.27529762108854, -0.9755178148269045, 44.69448685999449, -3.033599321958884e-16, -0.027869530890992564, 11.72777300646007, 6.846640924617239e-16, -4.796253773325156e-17, 7.674607294318528], 'ls_id': 'flat_o'}
how, {'Handshape': [0.9762716412291704, 3.9492676204783517, -3.676803887165347, -1.9273939809784917, 4.45220344763464, 49.102967694587996, -5.781785486524043e-17, -1.3499813696932946e-16, 42.26031168391083, 9.248729154260567e-18, -3.606321989460773e-17, 22.027395633950775, -7.999999999999997, -3.0, 0.2540849783940793, 4.953566539229937, -6.315911415737178, 73.51422689875307, -2.6268611368602053e-18, -8.31287591254427e-19, 53.201466431171234, -3.811727639706621e-18, 1.6547608485849757e-18, 32.9814383824277, -28.573975083089735, -14.70321398843925, 4.875700052590462, 22.99652177489012, -16.364073230889897, 50.8049490265362, -1.5569742163045863e-17, -8.756351234611028e-17, 57.49725690506936, 6.870154321676032e-18, -9.790238672461885e-17, 35.347740596972805, -15.868639976856123, -8.894299742577424, -2.0032567012903306, 15.190409406807163, -8.048161891067815, 47.63024536774074, -2.6339356496055625e-17, 1.75456964014606e-17, 55.96930375385046, 2.5675687056219426e-18, -1.0603407021403146e-17, 33.92890911587179, 90.0, 44.52526310345611, -1.0411579904841304, -7.284802348100135e-17, -0.33446267177970396, 6.0180395092254635, 0.0, 0.0, 0.0], 'ls_id': 'c'}
